elevator,reason,out_of_service,first_missed,estimated_return,difference (min),duration (min)
EL440,Under Investigation,Fri Feb 23 2018 14:07:00 GMT-0500 (EST),Fri Feb 23 2018 16:07:07 GMT-0500 (EST),Sat Feb 24 2018 03:00:00 GMT-0500 (EST),-652.86865,120.13135000000001
EL323,Under Investigation,Fri Feb 23 2018 15:04:00 GMT-0500 (EST),Fri Feb 23 2018 20:39:07 GMT-0500 (EST),Sat Feb 24 2018 04:00:00 GMT-0500 (EST),-440.88173333333333,335.11826666666667
EL107,Under Investigation,Thu Feb 22 2018 03:27:00 GMT-0500 (EST),Thu Feb 22 2018 05:19:07 GMT-0500 (EST),Sat Feb 24 2018 04:00:00 GMT-0500 (EST),-2800.8710666666666,112.12893333333334
EL333,Under Investigation,Thu Feb 22 2018 16:58:00 GMT-0500 (EST),Thu Feb 22 2018 18:50:06 GMT-0500 (EST),Sat Feb 24 2018 05:00:00 GMT-0500 (EST),-2049.8941333333332,112.10586666666667
EL393,Under Investigation,Thu Feb 22 2018 16:19:00 GMT-0500 (EST),Thu Feb 22 2018 19:56:07 GMT-0500 (EST),Sat Feb 24 2018 05:00:00 GMT-0500 (EST),-1983.8755333333334,217.12446666666668
EL195,Under Investigation,Thu Feb 22 2018 05:50:00 GMT-0500 (EST),Thu Feb 22 2018 10:19:07 GMT-0500 (EST),Sat Feb 24 2018 05:00:00 GMT-0500 (EST),-2560.87475,269.12525
EL435,Under Investigation,Thu Feb 22 2018 05:31:00 GMT-0500 (EST),Thu Feb 22 2018 08:15:08 GMT-0500 (EST),Sat Feb 24 2018 06:00:00 GMT-0500 (EST),-2744.8593333333333,164.14066666666668
EL420,Under Investigation,Fri Feb 23 2018 19:30:00 GMT-0500 (EST),Fri Feb 23 2018 23:37:08 GMT-0500 (EST),Sat Feb 24 2018 08:00:00 GMT-0500 (EST),-502.8611166666667,247.13888333333335
EL267,Under Investigation,Fri Feb 23 2018 20:58:00 GMT-0500 (EST),Sat Feb 24 2018 00:34:07 GMT-0500 (EST),Sat Feb 24 2018 09:00:00 GMT-0500 (EST),-505.86806666666666,216.1319333333333
EL219,Maintenance,Fri Feb 23 2018 20:10:00 GMT-0500 (EST),Fri Feb 23 2018 21:40:06 GMT-0500 (EST),Sat Feb 24 2018 09:00:00 GMT-0500 (EST),-679.8966333333334,90.10336666666667
EL249,Modifications In Progress,Sat Feb 24 2018 03:20:00 GMT-0500 (EST),Sat Feb 24 2018 09:32:06 GMT-0500 (EST),Sat Feb 24 2018 10:00:00 GMT-0500 (EST),-27.88495,372.11505
EL249,Modifications In Progress,Sat Feb 24 2018 03:22:00 GMT-0500 (EST),Sat Feb 24 2018 07:52:07 GMT-0500 (EST),Sat Feb 24 2018 10:00:00 GMT-0500 (EST),-127.87124999999999,270.12875
EL110,Repair,Fri Feb 23 2018 21:04:00 GMT-0500 (EST),Fri Feb 23 2018 23:16:07 GMT-0500 (EST),Sat Feb 24 2018 10:00:00 GMT-0500 (EST),-643.86845,132.13155
EL325,Repair,Fri Feb 23 2018 21:46:00 GMT-0500 (EST),Sat Feb 24 2018 01:53:08 GMT-0500 (EST),Sat Feb 24 2018 10:00:00 GMT-0500 (EST),-486.8505833333333,247.14941666666667
EL110,Under Investigation,Fri Feb 23 2018 21:02:00 GMT-0500 (EST),Fri Feb 23 2018 21:57:07 GMT-0500 (EST),Sat Feb 24 2018 10:00:00 GMT-0500 (EST),-722.8823666666667,55.11763333333333
EL244,Maintenance,Sat Feb 24 2018 07:46:00 GMT-0500 (EST),Sat Feb 24 2018 10:19:06 GMT-0500 (EST),Sat Feb 24 2018 11:00:00 GMT-0500 (EST),-40.894133333333336,153.10586666666669
EL401,Maintenance,Sat Feb 24 2018 04:50:00 GMT-0500 (EST),Sat Feb 24 2018 09:02:08 GMT-0500 (EST),Sat Feb 24 2018 11:00:00 GMT-0500 (EST),-117.86525,252.13475
EL408,Maintenance,Sat Feb 24 2018 04:05:00 GMT-0500 (EST),Sat Feb 24 2018 10:01:07 GMT-0500 (EST),Sat Feb 24 2018 11:00:00 GMT-0500 (EST),-58.88185,356.11815
EL227,Maintenance,Sat Feb 24 2018 03:42:00 GMT-0500 (EST),Sat Feb 24 2018 10:03:07 GMT-0500 (EST),Sat Feb 24 2018 11:00:00 GMT-0500 (EST),-56.877716666666664,381.1222833333333
EL250,Access Improvements,Sat Feb 24 2018 03:25:00 GMT-0500 (EST),Sat Feb 24 2018 09:35:06 GMT-0500 (EST),Sat Feb 24 2018 11:00:00 GMT-0500 (EST),-84.89286666666666,370.1071333333333
EL244,Repair,Thu Feb 22 2018 10:05:00 GMT-0500 (EST),Fri Feb 23 2018 02:04:06 GMT-0500 (EST),Sat Feb 24 2018 11:00:00 GMT-0500 (EST),-1975.8859,959.1141
EL204,Under Investigation,Fri Feb 23 2018 23:39:00 GMT-0500 (EST),Sat Feb 24 2018 02:38:07 GMT-0500 (EST),Sat Feb 24 2018 12:00:00 GMT-0500 (EST),-561.8729999999999,179.127
EL302,Under Investigation,Fri Feb 23 2018 23:05:00 GMT-0500 (EST),Sat Feb 24 2018 01:15:07 GMT-0500 (EST),Sat Feb 24 2018 12:00:00 GMT-0500 (EST),-644.8779666666667,130.12203333333335
EL214,Maintenance,Sat Feb 24 2018 04:43:00 GMT-0500 (EST),Sat Feb 24 2018 06:31:07 GMT-0500 (EST),Sat Feb 24 2018 13:00:00 GMT-0500 (EST),-388.8683833333333,108.13161666666666
EL244,Repair,Sat Feb 24 2018 01:25:00 GMT-0500 (EST),Sat Feb 24 2018 07:47:07 GMT-0500 (EST),Sat Feb 24 2018 13:00:00 GMT-0500 (EST),-312.87041666666664,382.12958333333336
EL391,Under Investigation,Sat Feb 24 2018 00:18:00 GMT-0500 (EST),Sat Feb 24 2018 01:59:07 GMT-0500 (EST),Sat Feb 24 2018 13:00:00 GMT-0500 (EST),-660.8686666666667,101.13133333333333
EL602,Under Investigation,Thu Feb 22 2018 12:37:00 GMT-0500 (EST),Thu Feb 22 2018 15:10:06 GMT-0500 (EST),Sat Feb 24 2018 13:00:00 GMT-0500 (EST),-2749.8863,153.1137
EL443,Under Investigation,Thu Feb 22 2018 12:22:00 GMT-0500 (EST),Thu Feb 22 2018 17:33:07 GMT-0500 (EST),Sat Feb 24 2018 13:00:00 GMT-0500 (EST),-2606.8720833333336,311.12791666666664
EL105,Under Investigation,Thu Feb 22 2018 12:00:00 GMT-0500 (EST),Thu Feb 22 2018 13:34:08 GMT-0500 (EST),Sat Feb 24 2018 13:00:00 GMT-0500 (EST),-2845.858116666667,94.14188333333333
EL125,Maintenance,Sat Feb 24 2018 04:57:00 GMT-0500 (EST),Sat Feb 24 2018 10:04:07 GMT-0500 (EST),Sat Feb 24 2018 14:00:00 GMT-0500 (EST),-235.86846666666668,307.1315333333333
EL125,Under Investigation,Sat Feb 24 2018 01:48:00 GMT-0500 (EST),Sat Feb 24 2018 04:57:08 GMT-0500 (EST),Sat Feb 24 2018 14:00:00 GMT-0500 (EST),-542.8602333333333,189.13976666666667
EL105,Repair,Sat Feb 24 2018 01:37:00 GMT-0500 (EST),Sat Feb 24 2018 07:50:06 GMT-0500 (EST),Sat Feb 24 2018 14:00:00 GMT-0500 (EST),-369.8890666666667,373.1109333333333
EL600,Under Investigation,Thu Feb 22 2018 13:32:00 GMT-0500 (EST),Thu Feb 22 2018 14:16:08 GMT-0500 (EST),Sat Feb 24 2018 14:00:00 GMT-0500 (EST),-2863.8629833333334,44.13701666666667
EL420,Maintenance,Sat Feb 24 2018 04:35:00 GMT-0500 (EST),Sat Feb 24 2018 09:28:07 GMT-0500 (EST),Sat Feb 24 2018 15:00:00 GMT-0500 (EST),-331.87039999999996,293.12960000000004
EL213,Under Investigation,Sat Feb 24 2018 02:18:00 GMT-0500 (EST),Sat Feb 24 2018 04:27:06 GMT-0500 (EST),Sat Feb 24 2018 15:00:00 GMT-0500 (EST),-632.8900166666666,129.10998333333333
EL402,Under Investigation,Thu Feb 22 2018 14:41:00 GMT-0500 (EST),Thu Feb 22 2018 15:40:07 GMT-0500 (EST),Sat Feb 24 2018 15:00:00 GMT-0500 (EST),-2839.8804,59.1196
EL107,Maintenance,Sat Feb 24 2018 04:22:00 GMT-0500 (EST),Sat Feb 24 2018 05:02:08 GMT-0500 (EST),Sat Feb 24 2018 16:00:00 GMT-0500 (EST),-657.8510333333332,40.14896666666667
EL291X,Repair,Thu Feb 22 2018 15:00:00 GMT-0500 (EST),Fri Feb 23 2018 00:53:07 GMT-0500 (EST),Sat Feb 24 2018 16:00:00 GMT-0500 (EST),-2346.869866666667,593.1301333333333
EL342,Under Investigation,Thu Feb 22 2018 15:32:00 GMT-0500 (EST),Thu Feb 22 2018 19:31:06 GMT-0500 (EST),Sat Feb 24 2018 16:00:00 GMT-0500 (EST),-2668.8841833333336,239.1158166666667
EL702,Maintenance,Sat Feb 24 2018 07:25:00 GMT-0500 (EST),Sat Feb 24 2018 09:47:07 GMT-0500 (EST),Sat Feb 24 2018 18:00:00 GMT-0500 (EST),-492.8822666666667,142.11773333333335
EL413,Under Investigation,Sat Feb 24 2018 05:25:00 GMT-0500 (EST),Sat Feb 24 2018 08:51:07 GMT-0500 (EST),Sat Feb 24 2018 18:00:00 GMT-0500 (EST),-548.8821833333333,206.11781666666667
EL103,Repair,Sat Feb 24 2018 05:05:00 GMT-0500 (EST),Sat Feb 24 2018 06:25:08 GMT-0500 (EST),Sat Feb 24 2018 18:00:00 GMT-0500 (EST),-694.8567,80.1433
EL216,Maintenance,Sat Feb 24 2018 06:39:00 GMT-0500 (EST),Sat Feb 24 2018 09:39:06 GMT-0500 (EST),Sat Feb 24 2018 19:00:00 GMT-0500 (EST),-560.8947666666667,180.10523333333333
EL324,Under Investigation,Sat Feb 24 2018 06:32:00 GMT-0500 (EST),Sat Feb 24 2018 07:57:07 GMT-0500 (EST),Sat Feb 24 2018 19:00:00 GMT-0500 (EST),-662.8679166666666,85.13208333333334
EL215,Maintenance,Sat Feb 24 2018 06:39:00 GMT-0500 (EST),Sat Feb 24 2018 09:39:06 GMT-0500 (EST),Sat Feb 24 2018 19:00:00 GMT-0500 (EST),-560.8947666666667,180.10523333333333
EL111,Maintenance,Sat Feb 24 2018 06:25:00 GMT-0500 (EST),Sat Feb 24 2018 10:54:06 GMT-0500 (EST),Sat Feb 24 2018 19:00:00 GMT-0500 (EST),-485.8842333333333,269.1157666666667
EL129,Repair,Fri Feb 23 2018 19:30:00 GMT-0500 (EST),Fri Feb 23 2018 20:57:07 GMT-0500 (EST),Sat Feb 24 2018 20:00:00 GMT-0500 (EST),-1382.8716333333332,87.12836666666666
EL291X,Repair,Fri Feb 23 2018 15:00:00 GMT-0500 (EST),Sun Feb 25 2018 17:19:06 GMT-0500 (EST),Sat Feb 24 2018 20:00:00 GMT-0500 (EST),1279.1161833333333,3019.116183333333
EL314,Under Investigation,Thu Feb 22 2018 19:50:00 GMT-0500 (EST),Fri Feb 23 2018 15:04:08 GMT-0500 (EST),Sat Feb 24 2018 20:00:00 GMT-0500 (EST),-1735.8628833333335,1154.1371166666665
EL309,Repair,Sat Feb 24 2018 20:14:00 GMT-0500 (EST),Sat Feb 24 2018 22:15:06 GMT-0500 (EST),Sat Feb 24 2018 21:00:00 GMT-0500 (EST),75.10498333333334,121.10498333333334
EL720,Inspection,Sat Feb 24 2018 08:35:00 GMT-0500 (EST),Sat Feb 24 2018 09:02:08 GMT-0500 (EST),Sat Feb 24 2018 21:00:00 GMT-0500 (EST),-717.8652500000001,27.13475
EL311,Repair,Fri Feb 23 2018 20:21:00 GMT-0500 (EST),Sat Feb 24 2018 02:52:08 GMT-0500 (EST),Sat Feb 24 2018 21:00:00 GMT-0500 (EST),-1087.8593666666666,391.1406333333333
EL109,Under Investigation,Fri Feb 23 2018 21:02:00 GMT-0500 (EST),Fri Feb 23 2018 22:58:08 GMT-0500 (EST),Sat Feb 24 2018 22:00:00 GMT-0500 (EST),-1381.86395,116.13605
EL124,Repair,Thu Feb 22 2018 21:29:00 GMT-0500 (EST),Fri Feb 23 2018 17:55:06 GMT-0500 (EST),Sat Feb 24 2018 22:00:00 GMT-0500 (EST),-1684.8904166666666,1226.1095833333334
EL722,Repair,Thu Feb 22 2018 23:07:00 GMT-0500 (EST),Fri Feb 23 2018 01:08:07 GMT-0500 (EST),Sun Feb 25 2018 00:00:00 GMT-0500 (EST),-2811.8735333333334,121.12646666666666
EL103,Maintenance,Sat Feb 24 2018 13:25:00 GMT-0500 (EST),Sun Feb 25 2018 00:36:07 GMT-0500 (EST),Sun Feb 25 2018 01:00:00 GMT-0500 (EST),-23.87046666666667,671.1295333333333
EL120,Under Investigation,Sat Feb 24 2018 14:01:00 GMT-0500 (EST),Sat Feb 24 2018 16:06:06 GMT-0500 (EST),Sun Feb 25 2018 02:00:00 GMT-0500 (EST),-593.8881,125.1119
EL498,Under Investigation,Sat Feb 24 2018 13:32:00 GMT-0500 (EST),Sat Feb 24 2018 16:52:07 GMT-0500 (EST),Sun Feb 25 2018 02:00:00 GMT-0500 (EST),-547.8787666666667,200.12123333333332
EL114,Repair,Sat Feb 24 2018 15:00:00 GMT-0500 (EST),Sat Feb 24 2018 15:21:06 GMT-0500 (EST),Sun Feb 25 2018 03:00:00 GMT-0500 (EST),-698.8868666666666,21.113133333333334
EL103,Repair,Sat Feb 24 2018 02:40:00 GMT-0500 (EST),Sat Feb 24 2018 05:06:07 GMT-0500 (EST),Sun Feb 25 2018 03:00:00 GMT-0500 (EST),-1313.8753,146.1247
EL110,Repair,Sat Feb 24 2018 16:00:00 GMT-0500 (EST),Sat Feb 24 2018 16:15:06 GMT-0500 (EST),Sun Feb 25 2018 04:00:00 GMT-0500 (EST),-704.8933666666667,15.106633333333333
EL109,Maintenance,Sat Feb 24 2018 15:55:00 GMT-0500 (EST),Sat Feb 24 2018 16:10:06 GMT-0500 (EST),Sun Feb 25 2018 04:00:00 GMT-0500 (EST),-709.8895333333334,15.110466666666667
EL443,Maintenance,Fri Feb 23 2018 16:09:00 GMT-0500 (EST),Fri Feb 23 2018 20:49:08 GMT-0500 (EST),Sun Feb 25 2018 04:00:00 GMT-0500 (EST),-1870.8665166666665,280.1334833333333
EL445X,Repair,Sat Feb 24 2018 17:32:00 GMT-0500 (EST),Sun Feb 25 2018 02:27:08 GMT-0500 (EST),Sun Feb 25 2018 06:00:00 GMT-0500 (EST),-212.86355,535.1364500000001
EL440,Under Investigation,Sat Feb 24 2018 17:36:00 GMT-0500 (EST),Sat Feb 24 2018 19:31:07 GMT-0500 (EST),Sun Feb 25 2018 06:00:00 GMT-0500 (EST),-628.8707833333334,115.12921666666666
EL420,Under Investigation,Sat Feb 24 2018 17:07:00 GMT-0500 (EST),Sat Feb 24 2018 22:53:07 GMT-0500 (EST),Sun Feb 25 2018 06:00:00 GMT-0500 (EST),-426.8743666666667,346.1256333333333
EL323,Under Investigation,Sat Feb 24 2018 17:00:00 GMT-0500 (EST),Sat Feb 24 2018 18:46:06 GMT-0500 (EST),Sun Feb 25 2018 06:00:00 GMT-0500 (EST),-673.8875499999999,106.11245000000001
EL721,Repair,Sat Feb 24 2018 20:15:00 GMT-0500 (EST),Sun Feb 25 2018 09:39:08 GMT-0500 (EST),Sun Feb 25 2018 09:00:00 GMT-0500 (EST),39.14618333333333,804.1461833333334
EL279X,Repair,Sat Feb 24 2018 21:45:00 GMT-0500 (EST),Sun Feb 25 2018 17:25:06 GMT-0500 (EST),Sun Feb 25 2018 10:00:00 GMT-0500 (EST),445.1107,1180.1107000000002
EL436,Repair,Sat Feb 24 2018 21:32:00 GMT-0500 (EST),Sun Feb 25 2018 18:10:05 GMT-0500 (EST),Sun Feb 25 2018 10:00:00 GMT-0500 (EST),490.0902,1238.0901999999999
EL113,Repair,Sat Feb 24 2018 21:05:00 GMT-0500 (EST),Sun Feb 25 2018 02:06:07 GMT-0500 (EST),Sun Feb 25 2018 10:00:00 GMT-0500 (EST),-473.87685,301.12315
EL206,Maintenance,Sun Feb 25 2018 05:01:00 GMT-0500 (EST),Sun Feb 25 2018 10:11:08 GMT-0500 (EST),Sun Feb 25 2018 11:00:00 GMT-0500 (EST),-48.863883333333334,310.1361166666667
EL129,Maintenance,Sun Feb 25 2018 04:44:00 GMT-0500 (EST),Sun Feb 25 2018 10:18:07 GMT-0500 (EST),Sun Feb 25 2018 11:00:00 GMT-0500 (EST),-41.87736666666667,334.12263333333334
EL395,Maintenance,Sun Feb 25 2018 04:40:00 GMT-0500 (EST),Sun Feb 25 2018 07:18:07 GMT-0500 (EST),Sun Feb 25 2018 11:00:00 GMT-0500 (EST),-221.88113333333334,158.11886666666666
EL194,Maintenance,Sun Feb 25 2018 04:35:00 GMT-0500 (EST),Sun Feb 25 2018 09:47:08 GMT-0500 (EST),Sun Feb 25 2018 11:00:00 GMT-0500 (EST),-72.86608333333334,312.13391666666666
EL723,Maintenance,Sun Feb 25 2018 04:28:00 GMT-0500 (EST),Sun Feb 25 2018 09:53:07 GMT-0500 (EST),Sun Feb 25 2018 11:00:00 GMT-0500 (EST),-66.87641666666667,325.12358333333333
EL371,Maintenance,Sun Feb 25 2018 04:21:00 GMT-0500 (EST),Sun Feb 25 2018 09:57:07 GMT-0500 (EST),Sun Feb 25 2018 11:00:00 GMT-0500 (EST),-62.87351666666667,336.12648333333334
EL342,Under Investigation,Sat Feb 24 2018 23:35:00 GMT-0500 (EST),Sun Feb 25 2018 01:54:06 GMT-0500 (EST),Sun Feb 25 2018 12:00:00 GMT-0500 (EST),-605.8937833333333,139.10621666666665
EL195,Under Investigation,Sat Feb 24 2018 23:09:00 GMT-0500 (EST),Sun Feb 25 2018 01:03:07 GMT-0500 (EST),Sun Feb 25 2018 12:00:00 GMT-0500 (EST),-656.8689666666667,114.13103333333333
EL206,Under Investigation,Sun Feb 25 2018 00:06:00 GMT-0500 (EST),Sun Feb 25 2018 01:26:07 GMT-0500 (EST),Sun Feb 25 2018 13:00:00 GMT-0500 (EST),-693.8705000000001,80.12950000000001
EL250,Maintenance,Sun Feb 25 2018 03:05:00 GMT-0500 (EST),Sun Feb 25 2018 05:52:08 GMT-0500 (EST),Sun Feb 25 2018 15:00:00 GMT-0500 (EST),-547.8620666666667,167.13793333333334
EL250,Maintenance,Sun Feb 25 2018 01:15:00 GMT-0500 (EST),Sun Feb 25 2018 05:46:07 GMT-0500 (EST),Sun Feb 25 2018 15:00:00 GMT-0500 (EST),-553.8744333333333,271.12556666666666
EL250,Under Investigation,Sun Feb 25 2018 03:00:00 GMT-0500 (EST),Sun Feb 25 2018 05:44:07 GMT-0500 (EST),Sun Feb 25 2018 15:00:00 GMT-0500 (EST),-555.8675833333333,164.13241666666667
EL249,Modifications In Progress,Sun Feb 25 2018 03:00:00 GMT-0500 (EST),Sun Feb 25 2018 15:57:07 GMT-0500 (EST),Sun Feb 25 2018 16:00:00 GMT-0500 (EST),-2.8775833333333334,777.1224166666667
EL249,Modifications In Progress,Sun Feb 25 2018 03:51:00 GMT-0500 (EST),Sun Feb 25 2018 07:11:07 GMT-0500 (EST),Sun Feb 25 2018 16:00:00 GMT-0500 (EST),-528.8727166666666,200.12728333333334
EL250,Modifications In Progress,Sun Feb 25 2018 03:07:00 GMT-0500 (EST),Sun Feb 25 2018 10:02:06 GMT-0500 (EST),Sun Feb 25 2018 16:00:00 GMT-0500 (EST),-357.8853833333333,415.1146166666667
EL195,Under Investigation,Sun Feb 25 2018 03:30:00 GMT-0500 (EST),Sun Feb 25 2018 06:40:06 GMT-0500 (EST),Sun Feb 25 2018 16:00:00 GMT-0500 (EST),-559.8894166666666,190.11058333333332
EL249,Maintenance,Sun Feb 25 2018 04:28:00 GMT-0500 (EST),Sun Feb 25 2018 05:57:08 GMT-0500 (EST),Sun Feb 25 2018 17:00:00 GMT-0500 (EST),-662.8631666666666,89.13683333333333
EL127,Under Investigation,Sun Feb 25 2018 04:46:00 GMT-0500 (EST),Sun Feb 25 2018 07:16:07 GMT-0500 (EST),Sun Feb 25 2018 17:00:00 GMT-0500 (EST),-583.8707333333333,150.12926666666667
EL110,Repair,Sat Feb 24 2018 16:37:00 GMT-0500 (EST),Sat Feb 24 2018 18:32:08 GMT-0500 (EST),Sun Feb 25 2018 17:00:00 GMT-0500 (EST),-1347.8621166666667,115.13788333333333
EL336,Under Investigation,Sun Feb 25 2018 05:26:00 GMT-0500 (EST),Sun Feb 25 2018 09:07:08 GMT-0500 (EST),Sun Feb 25 2018 18:00:00 GMT-0500 (EST),-532.8652166666667,221.13478333333333
EL603,Repair,Sun Feb 25 2018 05:28:00 GMT-0500 (EST),Sun Feb 25 2018 16:07:06 GMT-0500 (EST),Sun Feb 25 2018 18:00:00 GMT-0500 (EST),-112.8846,639.1154
EL113,Under Investigation,Sun Feb 25 2018 07:55:00 GMT-0500 (EST),Sun Feb 25 2018 10:10:06 GMT-0500 (EST),Sun Feb 25 2018 19:00:00 GMT-0500 (EST),-529.8880833333334,135.11191666666667
EL337,Under Investigation,Sun Feb 25 2018 06:57:00 GMT-0500 (EST),Sun Feb 25 2018 09:50:06 GMT-0500 (EST),Sun Feb 25 2018 19:00:00 GMT-0500 (EST),-549.8963500000001,173.10365
EL433,Maintenance,Sun Feb 25 2018 15:35:00 GMT-0500 (EST),Sun Feb 25 2018 16:08:07 GMT-0500 (EST),Sun Feb 25 2018 20:00:00 GMT-0500 (EST),-231.87975,33.12025
EL127,Maintenance,Sun Feb 25 2018 14:55:00 GMT-0500 (EST),Sun Feb 25 2018 16:38:06 GMT-0500 (EST),Sun Feb 25 2018 20:00:00 GMT-0500 (EST),-201.88573333333335,103.11426666666667
EL445X,Maintenance,Sat Feb 24 2018 19:30:00 GMT-0500 (EST),Sun Feb 25 2018 02:30:07 GMT-0500 (EST),Sun Feb 25 2018 20:00:00 GMT-0500 (EST),-1049.8764666666668,420.12353333333334
EL437,Maintenance,Sun Feb 25 2018 16:40:00 GMT-0500 (EST),Sun Feb 25 2018 20:02:08 GMT-0500 (EST),Sun Feb 25 2018 21:00:00 GMT-0500 (EST),-57.8649,202.1351
EL420,Maintenance,Sun Feb 25 2018 14:45:00 GMT-0500 (EST),Sun Feb 25 2018 16:21:07 GMT-0500 (EST),Sun Feb 25 2018 21:00:00 GMT-0500 (EST),-278.86921666666666,96.13078333333333
EL437,Repair,Sun Feb 25 2018 14:38:00 GMT-0500 (EST),Sun Feb 25 2018 16:44:06 GMT-0500 (EST),Sun Feb 25 2018 21:00:00 GMT-0500 (EST),-255.88568333333333,126.11431666666667
EL181,Maintenance,Sun Feb 25 2018 13:50:00 GMT-0500 (EST),Sun Feb 25 2018 16:14:08 GMT-0500 (EST),Sun Feb 25 2018 21:00:00 GMT-0500 (EST),-285.8622666666667,144.13773333333333
EL700X,Repair,Sun Feb 25 2018 12:20:00 GMT-0500 (EST),Tue Feb 27 2018 10:44:08 GMT-0500 (EST),Mon Feb 26 2018 01:00:00 GMT-0500 (EST),2024.1388,2784.1388
EL104,Repair,Sun Feb 25 2018 12:50:00 GMT-0500 (EST),Mon Feb 26 2018 02:48:08 GMT-0500 (EST),Mon Feb 26 2018 01:00:00 GMT-0500 (EST),108.13716666666666,838.1371666666668
EL220,Maintenance,Mon Feb 26 2018 00:20:00 GMT-0500 (EST),Mon Feb 26 2018 00:42:07 GMT-0500 (EST),Mon Feb 26 2018 03:00:00 GMT-0500 (EST),-137.86848333333333,22.131516666666666
EL219,Repair,Sun Feb 25 2018 23:59:00 GMT-0500 (EST),Mon Feb 26 2018 00:20:06 GMT-0500 (EST),Mon Feb 26 2018 03:00:00 GMT-0500 (EST),-159.89964999999998,21.10035
EL218,Maintenance,Sun Feb 25 2018 23:27:00 GMT-0500 (EST),Sun Feb 25 2018 23:55:06 GMT-0500 (EST),Mon Feb 26 2018 03:00:00 GMT-0500 (EST),-184.89045,28.109550000000002
EL420,Repair,Sun Feb 25 2018 21:04:00 GMT-0500 (EST),Sun Feb 25 2018 21:47:08 GMT-0500 (EST),Mon Feb 26 2018 03:00:00 GMT-0500 (EST),-312.8527,43.1473
EL424,Maintenance,Sun Feb 25 2018 20:05:00 GMT-0500 (EST),Mon Feb 26 2018 06:06:07 GMT-0500 (EST),Mon Feb 26 2018 03:00:00 GMT-0500 (EST),186.12235,601.12235
EL719,Under Investigation,Sun Feb 25 2018 14:40:00 GMT-0500 (EST),Sun Feb 25 2018 15:57:07 GMT-0500 (EST),Mon Feb 26 2018 03:00:00 GMT-0500 (EST),-662.8775833333333,77.12241666666667
EL149,Repair,Sun Feb 25 2018 13:13:00 GMT-0500 (EST),Tue Feb 27 2018 00:37:07 GMT-0500 (EST),Mon Feb 26 2018 03:00:00 GMT-0500 (EST),1297.1291666666666,2124.1291666666666
EL701,Repair,Sun Feb 25 2018 15:25:00 GMT-0500 (EST),Mon Feb 26 2018 01:28:08 GMT-0500 (EST),Mon Feb 26 2018 04:00:00 GMT-0500 (EST),-151.86488333333332,603.1351166666667
EL372,Repair,Sun Feb 25 2018 15:15:00 GMT-0500 (EST),Sun Feb 25 2018 15:43:07 GMT-0500 (EST),Mon Feb 26 2018 04:00:00 GMT-0500 (EST),-736.8707333333333,28.12926666666667
EL129,Under Investigation,Sun Feb 25 2018 17:35:00 GMT-0500 (EST),Sun Feb 25 2018 22:40:08 GMT-0500 (EST),Mon Feb 26 2018 06:00:00 GMT-0500 (EST),-439.86585,305.13415
EL332,Under Investigation,Sun Feb 25 2018 20:34:00 GMT-0500 (EST),Sun Feb 25 2018 23:32:06 GMT-0500 (EST),Mon Feb 26 2018 09:00:00 GMT-0500 (EST),-567.8842000000001,178.1158
EL312,Repair,Sun Feb 25 2018 20:22:00 GMT-0500 (EST),Mon Feb 26 2018 10:01:08 GMT-0500 (EST),Mon Feb 26 2018 09:00:00 GMT-0500 (EST),61.141016666666665,819.1410166666667
EL126,Maintenance,Mon Feb 26 2018 04:45:00 GMT-0500 (EST),Mon Feb 26 2018 12:07:06 GMT-0500 (EST),Mon Feb 26 2018 10:00:00 GMT-0500 (EST),127.11501666666666,442.1150166666667
EL206,Maintenance,Mon Feb 26 2018 04:40:00 GMT-0500 (EST),Mon Feb 26 2018 10:29:08 GMT-0500 (EST),Mon Feb 26 2018 10:00:00 GMT-0500 (EST),29.14046666666667,349.14046666666667
EL126,Maintenance,Mon Feb 26 2018 04:39:00 GMT-0500 (EST),Mon Feb 26 2018 04:52:06 GMT-0500 (EST),Mon Feb 26 2018 10:00:00 GMT-0500 (EST),-307.8849,13.1151
EL710,Under Investigation,Sun Feb 25 2018 21:46:00 GMT-0500 (EST),Mon Feb 26 2018 00:26:07 GMT-0500 (EST),Mon Feb 26 2018 10:00:00 GMT-0500 (EST),-573.8728,160.1272
EL392,Maintenance,Mon Feb 26 2018 07:00:00 GMT-0500 (EST),Mon Feb 26 2018 08:38:09 GMT-0500 (EST),Mon Feb 26 2018 11:00:00 GMT-0500 (EST),-141.83689999999999,98.1631
EL391,Maintenance,Mon Feb 26 2018 04:38:00 GMT-0500 (EST),Mon Feb 26 2018 06:58:09 GMT-0500 (EST),Mon Feb 26 2018 11:00:00 GMT-0500 (EST),-241.84528333333336,140.15471666666664
EL129,Maintenance,Mon Feb 26 2018 04:37:00 GMT-0500 (EST),Mon Feb 26 2018 09:48:06 GMT-0500 (EST),Mon Feb 26 2018 11:00:00 GMT-0500 (EST),-71.89026666666668,311.10973333333334
EL723,Maintenance,Mon Feb 26 2018 04:13:00 GMT-0500 (EST),Mon Feb 26 2018 09:06:08 GMT-0500 (EST),Mon Feb 26 2018 11:00:00 GMT-0500 (EST),-113.86291666666666,293.1370833333333
